UniqueCount	AmbigCount
0	0
0	5
0	0
0	5
0	0
0	0
0	670
166	788
0	504
7	505
2	432
0	446
1	345
6	280
0	144
0	232
0	152
0	123
0	215
6	277
5	3
0	123
0	84
0	71
5	102
0	19
5	1513
1	1632
0	1629
0	1630
7	1653
0	1666
7	866
2	1341
0	1471
14	1496
5	1496
2	1168
0	0
595	61
0	54
0	23
0	3
0	4
0	0
0	0
0	0
0	0
0	0
0	0
1	62
0	60
6	209
0	54
28	133
20	58
1	76
0	28
0	6693
28	6358
0	1195
2	418
0	972
0	421
486	49
0	49
87	264
0	0
16	220
32	803
0	137
0	124
4	93
0	13
14	1110
0	574
78	1761
1	1094
0	114
0	265
2	214
0	49
1	185
0	107
0	48
0	0
0	0
0	0
0	0
0	0
0	0
1509	1142
3	142
2	79
5	249
26	70
0	121
1	109
0	78
0	18
0	28
0	18
0	38
0	3
7	1010
1	588
0	172
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
2	0
18	0
1412	247
48	247
0	13
4	0
2	325
0	1613
0	1554
0	1613
27	1528
0	13
11	6
0	13
0	48
16	6
0	181
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	2594
14	285
474	4293
140	4065
18	2403
0	1211
16	3856
0	2956
0	932
14	1951
0	0
0	43
645	411
14	324
0	226
0	140
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	285
2	285
0	187
0	64
0	0
9	3184
115	3165
50	64
0	965
1	1971
0	1930
0	82
0	56
0	207
0	6
0	1
0	2
0	119
5	128
0	1
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
230	22621
73	18700
0	5652
0	1390
34	1234
17	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
407	56
0	10
16	46
0	45
0	45
0	45
0	45
0	37
0	34
0	14
0	0
20	1
0	0
0	1
93	3
0	2
0	2
0	0
0	3
0	0
0	0
0	0
238	353
0	347
0	165
95	61
0	29
0	61
0	44
0	0
0	0
656	117
0	0
218	84
1	167
6	152
0	0
0	6
0	652
0	675
24	648
0	0
0	361
0	384
0	10
0	12
0	0
0	0
0	0
47	16868
840	10462
257	15881
254	16868
0	367
0	0
0	0
0	0
1330	565
5	563
0	309
0	165
0	2
5	57
91	238
0	233
5	182
0	14
0	0
9	20
75	69
0	60
0	0
0	5
0	0
0	0
0	0
0	4
0	60
7	60
7	851
13	28
280	840
0	10
0	142
0	110
0	91
0	28
13	120
0	6
0	0
0	0
0	0
132	2263
0	7522
580	12049
0	2259
0	10996
49	10724
63	10705
0	0
0	59
0	522
0	513
0	2099
0	127
0	0
0	0
0	4
0	345
0	0
11	141
283	999
0	277
0	241
0	269
0	37
0	366
0	36
0	0
1	113
2	29
0	93
3	182
2	15
14	118
0	13
44	161
3	42
0	32
109	72
623	175
0	62
49	165
0	14
0	0
362	93
0	93
0	0
0	0
13	8
0	0
0	0
0	11
0	0
0	6
0	2
0	0
0	0
28	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	596
246	2836
23	2034
0	988
0	938
11	881
2	345
0	510
0	590
0	533
48	1782
0	1101
0	214
0	916
1	892
0	527
0	814
0	110
0	452
0	264
0	266
0	168
0	36
0	6
0	160
1	397
0	271
0	66
1	25
0	166
0	123
0	1052
0	149
0	91
4	85
0	132
46	12
0	1
0	7
0	11
61	236
0	236
18	149
339	341
0	26
0	28
0	189
0	56
0	1439
74	1588
214	552
0	11
0	120
3	116
0	34
0	56
11	0
20	80
0	110
0	33
12	3
8	2
78	635
528	683
4	120
0	102
4	78
30	49
0	7
0	1
0	1
0	0
6	1
0	1
0	0
0	0
130	26
0	23
0	7
8	4
0	0
0	0
0	0
72	49
4	49
0	0
2276	947
4	833
3	552
0	70
0	0
17	4393
0	1160
0	4473
104	1481
0	4490
0	1707
0	4477
0	786
14	391
117	155
0	76
0	124
0	100
0	100
0	64
0	62
0	84
0	49
0	55
14	56
0	11
63	0
2	91
0	47
0	41
3	2
0	59
0	125
0	86
0	144
0	41
0	87
0	41
0	56
0	19
10	16
0	75
0	0
0	75
0	26
0	10
0	218
0	83
0	0
45	3378
0	3383
0	2918
0	2110
12	126
0	0
4	12
0	4
0	0
1	2216
1	2317
0	89
0	1029
0	253
0	238
0	331
0	81
9	18
20	15
0	0
0	0
5	42
0	35
14	19
0	0
0	0
0	0
0	0
0	0
126	288
0	282
11	255
0	293
3	123
1	185
0	207
397	754
0	61
0	104
0	28
14	339
20	5495
0	46
148	5698
0	18
0	198
8	132
0	0
0	103
53	218
13	174
2	151
1	25
1	76
1	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	221
3	215
0	1
0	0
0	0
0	0
2	3353
0	3350
0	0
0	1
14	2368
1	527
0	177
0	25
49	2475
0	1
0	35
0	34
78	1865
0	3
0	0
0	0
407	116
0	2
0	116
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	160
0	160
0	158
0	159
0	3
0	33
0	19
0	71
0	55
0	18
1	33
0	15
0	0
0	0
0	0
0	159
129	1802
0	1684
21	2946
0	129
0	89
0	75
3	1227
1	1185
0	1
0	239
1	29
0	176
0	0
0	27
7	972
43	542
0	954
0	367
6	1082
0	230
0	1146
0	350
0	0
0	0
0	0
0	0
65	498
2	318
0	90
4	82
0	20
0	83
0	82
0	99
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
9250	2398
0	2398
0	1
0	1
0	1
0	1
0	1
3	2
0	0
0	1
0	0
0	0
0	0
35	357
0	396
2	279
4	321
0	79
0	202
0	138
0	140
0	84
0	53
0	15
0	226
5	821
0	858
0	827
0	256
0	108
0	19
0	0
0	45
0	64
0	0
0	0
49	0
42	0
3	0
0	0
0	0
1189	412
0	63
0	18
0	246
0	14
0	0
0	278
0	0
295	7411
171	7411
0	298
8	1481
0	0
0	0
0	0
78	10
0	8
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	23
0	2
0	0
0	21
0	2
0	1
0	1
0	4
0	7
0	1
0	3
0	2
271	151
0	0
84	0
1990	267
0	63
0	120
0	112
19	68
0	0
2	110
0	140
0	641
1	491
0	613
0	90
0	0
0	54
0	24
8	30
0	7
6	126
0	73
0	27
0	142
0	89
0	0
0	0
0	0
0	0
125	4
0	4
2	114
1	117
15	129
9	119
0	9
0	23
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	2
0	0
0	0
0	0
0	0
28	24
0	24
66	25
0	5
0	12
0	8
0	0
0	0
0	1
5	23
1	22
0	7
0	1
0	3
0	1
0	0
0	0
0	0
109	0
2	0
0	0
645	169
5	140
1	140
0	32
0	0
7	1613
11	250
27	1595
0	76
0	4
0	100
7	234
2	1593
0	144
0	0
0	0
0	235
0	0
0	0
0	0
0	0
9	427
0	82
0	162
26	0
2	370
0	40
0	26
1	322
1	117
12	376
0	85
3	19
23	44
135	114
10	64
0	59
0	1
0	11
0	3
0	0
49	0
0	7
0	11
25	23
0	0
0	0
0	0
43	263
0	188
0	143
5	1
1	76
19	47
261	29
0	0
45	406
5	462
11	478
40	421
0	156
8	121
3	31
0	1
13	13
0	0
0	0
0	0
0	892
0	0
0	0
0	0
0	0
0	0
0	129
433	914
0	721
0	456
0	139
0	21
46	143
0	119
0	43
0	51
7	52
2	84
18	79
0	0
0	0
1	11
0	23
0	24
0	0
0	0
0	0
0	0
0	0
0	0
8	33
0	21
0	3
8	18
0	4
0	0
16	12
1	13
6	12
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	2895
3	2352
0	2884
64	1448
0	1026
4	196
1	425
0	113
0	717
0	8
0	124
2	433
1	127
0	101
0	191
230	971
12	175
0	173
2	416
13	526
2	374
0	389
0	150
1154	3438
0	2014
46	2106
0	1240
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
13	6
0	1
0	4
0	2
0	0
10	45
965	1447
0	330
0	1072
24	800
16	750
0	0
4	707
7	690
3	516
0	28
9	19
62	188
0	0
0	0
0	0
0	0
295	1449
3	893
22	1103
28	19
1	0
0	0
0	0
0	0
0	0
0	0
0	16
38	16
0	14
0	0
0	1624
2	2163
32	3255
78	3786
0	1935
0	203
0	390
0	0
0	0
1075	234
0	72
1	154
34	182
537	3069
41	562
111	1908
69	415
20	312
0	21
0	359
0	46
5	81
4	5
0	93
2	324
1	765
0	11
0	1
1	582
0	0
4	12
214	1108
5	579
0	1077
1	793
6	142
0	30
0	8
0	110
0	15
0	0
1	43
0	12
0	10
0	10
712	34
29	2
1	32
1	0
0	0
0	0
0	0
58	0
13	0
259	853
0	742
0	333
3	135
0	295
0	0
0	313
9	312
1	198
1	237
3	197
31	32
12	2900
0	3630
191	3216
7	2387
0	2086
10	925
0	548
0	566
2	488
0	0
0	0
0	0
0	1718
32	83
13	2020
5	0
5	3
65	1148
4	1106
8	164
0	13
239	1020
2	2658
2	804
0	916
0	544
7	0
0	571
0	990
0	678
0	3423
0	500
0	3429
47	3426
0	564
0	3432
0	332
0	3427
0	1058
0	3551
30	0
2	72
0	47
0	41
0	0
0	16
0	12
0	3
0	6
0	0
0	0
607	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	80
0	55
0	1
0	13
0	60
0	0
13	96
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
535	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	1
0	0
0	1
0	1
0	0
0	0
15450	4063
119	4063
674	0
0	0
112	0
14	20
2	20
1759	7560
2	5922
42	6595
0	0
73	4657
2	1124
0	1118
0	1124
13	10
0	72
0	56
5	30
137	2119
26	2051
14	2421
0	2550
0	2451
3	998
0	945
0	5
0	0
22	1378
91	1289
1	373
0	3
2	38
0	33
16	5
0	0
74	5602
176	4925
14	737
8	225
0	529
1	1396
14	1076
1	400
23	380
4	382
29	46
0	2
0	179
3	1
52	2761
0	3194
11	3064
5	2870
0	2783
0	192
0	253
0	0
2	689
0	451
6	213
0	89
0	0
5	4
0	0
0	0
0	0
0	0
0	0
335	952
1	939
7	71
0	620
0	534
0	595
0	402
0	50
0	105
0	71
0	42
0	24
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	329
0	0
0	89
0	0
11	187
4	11
0	11
0	161
2	17
0	181
0	86
0	2
0	87
0	27
0	3
0	0
69	1231
0	201
15	1016
0	1002
0	1002
0	243
9	633
0	0
30	6496
0	6484
1	6400
0	6238
0	6810
454	6636
106	6371
0	4899
1	1212
0	653
0	142
0	17
0	17
0	1170
0	1341
104	436
2	19
30	919
1	67
0	2
0	68
0	98
0	71
109	650
0	82
0	90
0	109
0	19
0	0
1	5
0	0
0	0
0	9
23	36
0	1
11	21
0	3
0	0
0	0
0	0
0	3
0	0
0	0
0	1
0	1
0	0
0	4
0	0
0	0
3	8
0	3
0	5
0	2
0	0
0	0
6	4
0	4
0	0
0	0
0	0
0	0
0	0
0	233
1	123
0	234
0	31
3	31
0	31
0	86
26	234
0	28
0	23
3	2634
214	2634
1058	964
24	611
0	677
0	0
0	0
0	0
42	0
0	0
0	0
0	0
0	0
0	0
0	710
3	700
0	102
0	729
0	0
0	5
13	5
0	0
22	340
0	211
13	340
14	314
1	314
6	233
0	206
2	668
0	403
0	668
0	383
0	905
1236	1014
40	1017
0	783
0	232
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
99	807
59	807
0	31
0	98
5	213
160	129
0	16
0	0
0	0
1	2202
6	2202
0	778
0	235
0	34
0	0
0	0
0	0
88	0
0	0
846	18
0	18
0	0
212	2384
0	2611
14	1349
32	2749
0	2783
0	1720
0	1732
0	625
0	330
0	627
0	142
88	442
5	442
0	37
28	168
164	148
2	45
8	78
6	40
0	0
0	0
96	21
5	1
0	20
0	9
0	9
0	0
0	0
2	438
0	652
6	317
0	104
4	409
0	405
0	76
0	49
0	21
0	59
0	55
0	0
0	0
0	0
0	0
202	328
7	226
45	102
0	0
0	0
0	0
0	0
734	4941
15	2
10	4941
25	2529
14	3943
2	826
0	826
0	395
0	13
24	149
0	0
469	2884
4	87
150	2808
85	382
0	84
0	62
0	148
2	153
5	138
0	127
0	29
13	313
1	155
1	158
5	208
0	203
2	47
0	162
3	1
0	74
0	90
0	27
1	81
0	83
0	54
0	10
16	17
0	41
0	9
8	563
49	469
0	531
0	370
9	97
0	47
4	132
0	5
0	0
1671	0
0	0
0	0
0	0
0	0
0	0
0	17
1004	375
21	375
0	1
166	470
0	451
10	365
8	283
0	87
7	274
0	214
284	578
0	538
91	395
0	244
17	86
0	55
0	6
0	52
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	473
1	475
27	454
35	470
0	74
0	65
0	26
0	2
0	4
0	4
0	0
0	0
0	1462
4326	1460
0	309
0	703
0	1124
0	244
0	69
0	22
0	15
0	15
0	17
40	30
0	8
0	22
0	7
0	2
0	1
0	1
0	8
0	9
0	9
0	0
0	0
0	0
0	156
0	117
52	1730
2	141
0	256
0	56
256	251
2	1312
0	126
0	1200
1	1555
10	864
0	140
0	119
0	114
1	169
0	244
8	37
0	71
0	0
0	40
8	33
667	960
0	79
0	960
0	59
0	0
0	17
0	17
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
307	357
3	342
0	15
0	0
34	1247
1	397
21	2018
9	791
0	374
12	1503
1	1435
4	1135
0	116
0	243
2	126
0	1112
0	190
0	182
0	112
0	104
19	0
0	0
0	0
0	0
9	66
11	1
1	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	26
0	1
997	864
14	336
0	437
22	539
34	259
0	0
0	4
0	2
1	4
0	1
0	1
0	2
0	3
0	3
0	1
0	0
1	32
4	983
284	1063
0	80
9	236
0	0
15	218
0	3
0	25
0	53
0	58
0	0
1	893
0	1082
67	835
0	80
18	781
0	15
3	348
42	418
0	0
0	1654
29	1697
0	1730
0	1435
0	245
0	21
0	19
0	0
0	0
149	9
0	439
1	1934
1	177
0	290
0	1722
0	315
0	598
36	18
0	597
0	473
6	438
18	957
8	1688
0	39
0	264
19	1862
2	490
0	500
6	302
10	1861
119	1649
0	220
46	1476
0	22
4	70
0	3
13	29
0	36
256	36
0	0
61	20
9	5848
56	17462
2	17200
193	11212
1556	15450
830	13597
7	3881
97	2659
0	0
0	0
0	0
61	140
0	140
0	9
0	9
0	1
0	20
0	21
0	0
0	0
0	0
0	139
1076	252
15	55
17	80
0	0
0	0
0	0
0	0
7	2
0	2
0	250
0	29
6	244
0	151
1	21
0	0
0	0
0	31
0	11
0	30
0	0
0	0
82	117
0	97
2	87
0	20
0	18
0	12
1	81
0	28
3	83
0	81
0	1
0	7
0	5
0	14
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
98	0
0	0
13	533
0	446
0	550
0	281
0	0
0	437
3	361
0	0
8	45
0	0
1321	529
218	515
30	381
0	457
29	395
0	482
0	494
8	387
0	466
0	495
0	469
3	372
0	145
0	118
0	95
3	53
0	51
0	15
50	4
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	687
0	111
0	1
0	36
3	212
0	301
0	147
0	109
4	18
19	682
0	92
0	66
0	63
0	20
0	33
0	44
0	58
0	101
0	49
7	17
0	45
0	49
0	77
6	518
0	49
0	0
0	0
25	12
9	526
16	1223
3	204
6	1714
0	3425
6	1875
194	3518
9	1825
27	391
0	0
0	0
0	2
0	277
0	14
0	256
0	223
0	20
3	277
0	20
0	175
2	260
0	12
0	203
0	0
0	15
0	2
0	0
0	13
0	6
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2862
0	185
0	3253
0	2215
0	67
0	2595
0	1418
0	3330
0	300
0	0
0	90
0	5
0	334
0	1128
0	295
0	1030
22	937
0	62
0	364
81	1256
0	187
41	1247
0	282
0	0
317	330
3	163
2	54
56	258
8	9
16	0
0	1
607	144
1	92
0	77
7	57
0	0
0	16
178	49
0	33
0	709
3626	717
0	707
18	8
0	0
26	147
0	147
0	0
0	0
0	0
746	84
18	84
5	0
32	504
79	809
29	106
0	131
5	305
0	52
0	0
0	2
1	26
0	0
0	0
20	2276
46	2125
17	1524
56	1865
0	120
0	0
0	0
0	1968
0	1968
0	1697
0	1966
0	84
0	351
0	422
0	805
0	351
20	1598
7	1320
0	0
0	0
0	3
0	7
0	5
0	10
0	0
0	8
4	12
0	1
0	3
0	8
10	5
3	12
0	105
1	194
1	189
2	42
0	174
0	10
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
114	0
1421	218
0	216
0	0
0	0
57	1140
31	1124
0	15
0	29
0	13
4	252
0	251
14	248
0	204
0	93
1	13
0	12
0	3
0	0
201	681
1	677
55	668
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	122
0	58
0	39
0	14
0	109
0	27
0	4
0	0
0	0
1884	287
0	264
0	211
0	0
0	23
0	0
0	0
0	0
37	974
2	685
1	977
1	430
0	64
0	0
0	137
7	123
24	101
0	5
0	13
0	8
8	142
0	16
0	4
2	118
36	99
483	648
0	128
1	634
0	521
0	255
0	0
0	0
0	0
0	0
0	0
0	0
0	0
111	0
0	0
0	572
0	575
5	550
0	174
0	147
0	66
0	113
0	40
0	0
0	0
4	587
0	0
0	0
0	0
2	80
2	80
0	19
7	181
214	2548
5	2777
1	2
0	147
0	379
33	763
1103	706
0	127
1210	610
34	0
0	0
455	0
0	48
71	65
0	65
0	5
0	9
0	8
312	942
0	75
0	601
0	114
0	433
0	9
0	578
42	609
0	0
0	0
0	0
1	97
0	22
0	15
4	96
0	25
9	92
0	56
0	42
0	0
0	25
0	12
0	7
156	121
0	0
40	118
0	0
0	0
0	0
0	0
148	194
4	29
0	0
2	165
0	153
0	6
0	4
0	56
0	11
16	124
0	28
2	11
0	56
2	124
6	132
17	129
0	38
0	13
0	26
0	41
0	38
0	35
0	0
0	0
0	0
0	0
0	0
0	14
43	134
17	134
0	47
6	1
0	1
0	0
0	0
0	0
0	0
152	88
0	84
0	76
0	80
0	0
0	174
0	934
13	940
43	918
0	694
0	179
0	44
0	168
0	128
0	34
415	69
28	35
0	0
0	555
0	564
0	26
0	206
0	191
0	185
7	563
0	162
53	80
0	2
0	14
33	374
0	5
0	0
0	0
0	0
