UniqueCount	AmbigCount
0	10
0	0
46	1432
0	0
0	42
0	2
0	0
0	0
0	0
0	0
0	0
0	0
3	89
0	1
0	5
0	1
0	0
0	42
5	25
9	337
0	31
0	17
52	6
0	6
1	215
0	0
0	0
0	0
0	0
12	1794
7	367
0	449
3	307
92	190
0	2
0	236
0	69
0	6
0	7
0	4
0	7
0	2
0	2
0	0
0	0
0	1
0	1
25	8
0	0
31	0
5	252
0	27
0	214
0	104
34	15
0	20
0	27
11	27
0	0
0	0
0	0
0	26
38	484
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	1
0	1
0	0
4897	27599
14865	143684
23977	407739
0	0
167	8393
1	0
59275	60707
120	8229
0	0
0	0
0	28
534	2378
0	18
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	67
0	0
19	0
0	3
0	0
0	8
0	9
0	15
1007	120
0	20
1	25
0	28
0	10
0	10
0	113
0	33
0	23
0	14
0	15
0	0
0	17
60	11
0	1
0	0
1	1
0	0
0	0
0	0
1	0
0	0
8	9
0	5
0	4
0	0
0	0
0	102
0	103
0	104
0	104
0	103
0	104
0	103
0	103
0	103
1	102
0	5
0	0
0	3
0	0
0	1
12	465
192	1440
53	1328
0	0
0	366
23	7
125	203
0	169
3	35
2	33
30	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
140	0
6	94
8	73
96	75
2	52
0	283
0	203
131	283
0	0
0	0
80	2519
3	2636
11	0
0	47
3	138
9	80
0	1
6	51
0	218
394	862
0	16
10	66
0	18
0	66
0	0
0	30
0	29
0	0
0	0
2	232
2	209
0	256
0	233
33	174
9	235
0	229
0	38
0	176
0	93
0	77
0	90
0	40
4	17
0	10
0	25
0	8
0	7
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	10
0	9
0	5
1	5
4	5
0	2
20	1492
0	1133
0	1300
171	1026
8	844
13	311
1	238
480	0
0	0
0	0
1	0
0	0
0	0
3	0
1	675
0	748
7	626
10	330
0	316
0	274
0	276
4	54
0	313
0	175
0	46
0	72
0	122
0	90
0	48
0	0
0	9
0	10
0	45
6	0
0	0
22	0
0	519
0	398
25	497
0	508
0	23
11	476
0	0
8	115
90	3767
177	3596
23	2141
0	2207
13	20
4	270
9	498
16	11
66	729
0	419
71	177
0	227
0	0
0	0
29	183
0	47
3	9
0	106
7	81
2	830
0	1162
0	1163
1	934
0	598
0	1215
0	283
0	1023
0	940
160	786
20	580
9	852
0	1154
3	937
2	836
0	927
0	1004
1	317
2	179
5	111
0	703
0	198
0	244
0	251
0	162
0	177
0	288
0	29
4	86
0	315
0	135
0	160
0	233
0	213
0	212
5	19
8	9
0	95
0	212
0	130
19	87
1	87
0	116
0	34
0	32
0	25
0	58
0	2
0	0
0	0
0	0
3	0
7	113
328	189
0	85
30	0
0	2463
39	2516
3	1589
26	522
0	542
6	282
0	126
8	155
0	0
0	157
4	204
0	211
8	116
10	210
0	84
0	68
26	68
0	0
0	0
7	1269
134	1247
13	1241
40	1265
22	50
0	17
0	0
111	815
14	844
86	619
23	1108
4	1696
4	877
0	698
0	1150
0	904
0	441
0	696
1	154
1	128
0	119
12	224
0	745
5	46
0	177
0	4
0	66
0	76
3	249
15	289
0	27
0	13
0	262
13	287
0	106
404	1150
6	675
37	845
1	2
121	493
0	72
0	17
155	4
27	338
5	343
0	347
0	103
13	51
0	0
17	0
0	0
0	0
0	0
0	0
56	44
15	160
24	204
0	12
116	35
0	3
0	3
19	449
76	436
0	49
38	282
86	180
23	553
0	535
0	541
0	541
0	3
1	75
0	43
19	372
0	372
24	0
422	2145
121	1590
0	555
417	177
28	0
0	0
372	0
1230	2
23	5988
5	6400
0	5379
0	6419
319	6263
30	5976
0	5801
53	148
12	554
29	6057
64	284
1	4839
2	160
49	41
4	799
0	6306
6	4145
0	488
0	5624
0	5035
29	249
58	224
57	5103
0	780
24	158
8	149
22	700
0	1523
0	1932
34	897
0	357
49	350
0	14
0	3
5	10
0	9
0	5
0	2
0	1
0	1
0	0
0	1
113	1508
0	1380
0	1148
0	1411
0	1262
0	1167
0	1167
0	1167
0	266
0	66
2	681
0	4718
1	4733
4	1866
32	740
12	15
0	7
0	14
0	982
2	253
3	816
0	913
0	604
0	933
0	737
0	885
0	925
0	797
17	46
3	167
0	40
0	8
1	155
0	16
0	25
3	69
4	152
13	56
0	8
0	3
1	0
136	837
0	0
175	349
0	0
0	12
13	635
27	79
5	600
5	1227
12	1203
2	1053
0	591
0	0
0	223
0	108
0	54
8	179
0	42
2	34
0	132
2	199
0	136
7	133
0	65
0	0
107	19234
0	18026
238	20176
27	2240
0	4681
7	1818
5	2884
0	1274
0	12
3	593
17	0
5	7
0	7
19	6
0	3
0	7
2	8
0	0
0	3
0	2
0	0
7	114
26	70
1	71
0	3
29	75
0	72
3	28
20	16
0	3
61	0
50	3908
5	2071
0	2136
0	2604
5	3401
25	2585
3	661
1	2946
7	2768
2	2318
3	0
20	3633
2	1249
0	633
15	2182
0	882
0	1216
0	365
15	2043
0	0
0	0
2	4812
0	259
0	3
0	0
0	0
0	0
792	4865
0	251
62	4346
0	491
2	777
0	554
0	761
0	572
0	730
0	886
0	650
0	388
0	233
0	468
7	47
122	4291
0	662
0	3009
0	3017
0	279
7	1
52	0
17	0
0	830
8	835
7	905
0	919
0	194
35	96
0	63
0	129
0	120
17	120
8	111
0	37
0	117
0	4
0	0
0	0
2256	31
0	0
0	15
4	16
12	55
2	48
0	52
0	9
16	8
3	8
3	12
0	13
14	1
0	1
0	0
2	0
384	2
0	2
22	0
3	2410
0	132
0	2712
2	364
0	4
11	866
3	309
95	500
6	129
2	1655
1	961
3	884
2	169
0	61
0	19
0	17
0	3
0	3
61	1259
0	1206
0	1200
18	1259
2	957
20	647
40	615
0	0
1	0
15	640
6	572
0	373
3	69
12	52
0	15
8	2
0	83
0	132
0	22
0	0
0	6
61	0
48	0
0	10
0	0
25	31
0	3
13	18
0	11
0	78
0	96
1	97
0	95
2	114
0	236
0	182
7	79
0	93
16	83
93	287
0	246
0	30
7	114
0	0
15	42
0	3
0	0
1	333
0	273
3	1689
5	1624
0	1793
0	1632
4	440
0	1709
0	450
0	111
0	93
3	137
3	1608
0	74
3	1517
0	152
0	156
0	6
0	8
0	0
0	0
0	0
0	2
0	0
0	0
94	16
0	16
0	0
0	0
0	0
0	0
106	347
2	237
4	18
8	280
79	609
0	4
0	16
45	115
0	164
0	13
0	228
0	156
155	236
0	149
0	0
0	144
0	33
0	0
0	0
0	0
0	0
0	0
17	90
0	90
0	89
0	10
0	5
0	10
23	68
0	0
8	204
26	240
0	17
0	201
0	14
0	18
0	4
0	0
8	0
1162	5606
12	5606
43	286
31	286
116	11
0	121
0	83
0	48
0	13
0	124
0	86
0	22
0	36
0	35
0	4
0	35
0	35
0	2
0	2
0	4
0	3
0	36
0	2
0	0
0	3
0	1
0	0
0	0
0	94
0	493
214	682
0	36
5	421
10	335
3	41
0	111
0	41
0	11
0	0
0	7
0	0
0	0
5	2
0	1
0	2
1243	197
18	197
0	24
0	0
11	0
2399	1788
0	92
26	279
0	244
0	123
0	195
0	1151
0	61
0	266
0	72
0	415
0	13
0	138
0	139
3	129
3	133
0	132
1	134
3	133
0	133
0	11
0	7
4	12
0	454
22	457
31	422
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	168
1760	168
0	2
0	0
0	0
0	0
15	0
0	0
0	0
0	0
15	186
25	184
9	410
5	454
11	469
0	357
0	6
0	14
12	14
0	280
0	21
0	1387
1263	15146
0	0
0	3692
0	659
15	108
0	14009
0	14773
0	2835
0	2249
42	3973
0	105
0	14705
0	0
2	364
51	13176
2	4805
0	0
19	1486
1731	3505
0	260
0	2323
13	1593
0	2597
0	134
0	187
3089	1246
116	1240
116	1512
236	883
7	669
0	516
4	568
0	0
58	51
0	54
324	709
41	75
39	586
0	0
0	0
0	74
23	49
649	688
0	27
23	661
0	251
0	0
0	0
0	0
1660	0
7	4142
1	3887
0	3883
67	3884
0	3465
0	3465
0	4159
0	4159
0	2323
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	4
0	0
0	0
0	558
128	640
0	410
1	398
3	334
1	336
1	259
3	220
0	122
0	181
0	125
0	102
0	168
12	228
6	2
0	81
0	53
0	47
3	64
0	19
5	1357
5	1461
1	1461
0	1462
2	1484
0	1496
3	800
1	1203
0	1333
15	1357
3	1357
1	1046
0	0
506	46
0	36
0	17
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	66
1	62
5	217
0	41
77	161
9	85
0	85
4	42
0	1217
38	1229
0	222
1	147
0	172
0	85
432	42
0	42
66	226
0	0
4	189
56	788
0	119
0	104
7	83
0	19
13	1035
0	514
65	1580
0	926
0	100
0	202
0	177
0	33
0	151
0	105
0	50
0	0
0	0
0	0
0	0
0	0
0	0
1928	1245
4	160
0	89
2	247
0	74
0	125
0	85
0	62
0	23
0	34
0	18
0	46
0	0
11	1088
5	645
0	197
0	0
0	0
0	0
0	0
0	0
0	0
0	0
95	0
3	0
16	0
1318	188
15	188
0	12
18	0
0	168
0	962
0	943
0	962
12	918
0	7
9	2
0	7
0	21
4	10
0	105
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	3893
62	422
705	6269
96	5943
16	3471
0	1844
14	5671
0	4394
0	1436
14	2823
0	0
0	44
594	322
14	250
0	193
0	109
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	395
0	395
5	283
0	83
0	0
12	4270
99	4233
1	54
0	1350
0	2639
1	2562
0	105
0	81
0	262
0	9
0	4
0	4
0	164
5	181
0	5
0	7
0	1
0	5
